id_master,c1,c2,stim,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
8666,wind,mill,windmill,1,24,3,8,4,4,1,yes,72.384613,78.487183,72.820511,0,29,7,15,7,Positive,Negative,Positive,.39635709,.30070168,.39357173,.35563472,.39601752,.31252959,1.1145061,1.0008575,1.2682226,False,False,False,1,1,1,dm,9.44,13424,195633,1,1,1,0,1,1,1,1,1,1,1,1,.12,.54,.22,1.8195,194,1.9400001,569.925,675.55,607.77002,.75997603,.76959503,.490044,264,986.6,6.5599999,5.5300002,5.2600002,4.89,3.93,4.72,,4.677,4.6669998,3.111378077686329,3.4813001,2.6875,7660,76.599998,3497,34.970001
6548,saw,mill,sawmill,1,13,1,7,3,4,2,yes,78.103447,59.137932,80.172417,0,16,7,10,7,Positive,Positive,Positive,.39635709,.46310464,.39357173,.35563472,.24210973,.31252959,1.1145061,1.6370969,1.2682226,False,False,False,1,1,1,wm,7.31,598,12397,1,1,1,0,1,0,1,1,1,1,1,1,.23,.16,.26,1.3424,40,.40000001,788.684210526316,866.8200000000001,834,.83140099,.78588301,.57815701,153.5,56,4.4499998,4.1500001,5.2600002,4.74,4.46,4.72,,3.7809999,4.2189999,2.634256822966666,4.3123002,2.6875,26737,267.37,3497,34.970001
7298,spice,mill,spicemill,1,2,2,9,5,4,1,yes,60.541668,81.173912,76.826088,0,3,7,3,7,Positive,Positive,Positive,.39635709,.40060189,.39357173,.35563472,.27672115,.31252959,1.1145061,1.4323339,1.2682226,False,False,False,0,1,1,em,12,329556,5174180,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,,,,.86614603,,,,,,6.5500002,5.2600002,,4.54,4.72,,,,,2.4330001,2.6875,370,3.7,3497,34.970001
8186,tread,mill,treadmill,1,1,7,9,5,4,1,yes,42.974358,67,35.333332,0,3,7,2,7,Negative,Negative,Positive,.32436296,.23260409,.39357173,.44688433,.54983133,.31252959,.72583205,.58993179,1.0378633,False,False,False,1,1,1,dm,9.44,13424,195633,1,1,1,1,1,0,1,1,1,1,1,1,.11,.06,.04,1.6335,86,.86000001,633.833333333333,710.42,657.82001,.91494799,.82719499,.78234601,6837,5280.2,5.1999998,4.5799999,5.2600002,4.93,3.57,4.72,3.2,3.5,3,2.925302597724047,2.0682001,2.6875,466,4.6599998,3497,34.970001
8667,wind,mills,windmills,1,2,2,9,4,5,1,yes,70.400002,86.559998,69.400002,1,29,4,15,0,Positive,Negative,Positive,.39635709,.30070168,.45042545,.35563472,.39601752,.17847887,1.1145061,1.0008575,2.2207508,False,False,False,0,1,0,dm,9.44,13424,195633,1,1,0,0,1,1,1,1,1,0,0,1,.03,.49,.15,1.4624,126,1.26,612.714285714286,,,,,,172.7,293.8,6.5599999,5.5300002,,,3.93,,,,,2.754232140043416,3.4813001,2.3578999,7660,76.599998,1870,18.700001
8187,tread,mills,treadmills,1,3,1,10,5,5,1,yes,33.714287,57.107143,27.678572,1,3,4,2,0,Positive,Negative,Positive,.39635709,.23260409,.45042545,.35563472,.54983133,.17847887,1.1145061,.72087032,2.2207508,False,False,False,0,1,0,dm,9.44,13424,195633,1,1,0,0,1,0,1,1,1,0,0,1,.04,.02,-.05,.60210001,30,.30000001,612.485714285714,,,,,,255.8,252.2,5.1999998,4.5799999,,,3.57,,,,,1.893894133472422,2.0682001,2.3578999,466,4.6599998,1870,18.700001
3565,grist,mills,gristmills,1,2,3,10,5,5,1,yes,40.954544,44.81818,69.590912,1,2,4,1,0,Positive,Positive,Positive,.39635709,.39635709,.45042545,.35563472,.35563472,.17847887,1.1145061,1.1145061,2.2207508,False,False,False,0,1,0,tm,9.83,23342,343802,0,0,0,0,1,0,1,1,1,0,0,1,.44,.17,.21,,,,,,,,,,,,,,,,2.78,,,,,,.77819997,2.3578999,128,1.28,1870,18.700001
6550,saw,mills,sawmills,2,17,4,8,3,5,2,yes,80.964287,71.5,80.39286,1,16,4,10,0,Positive,Positive,Positive,.39635709,.46310464,.45042545,.35563472,.24210973,.17847887,1.1145061,1.6370969,2.2207508,False,False,False,0,1,0,wm,7.31,598,12397,1,1,0,0,1,0,1,1,1,0,0,1,.08,.04,.37,.301,23,.23,716.421052631579,,,,,,,,4.4499998,4.1500001,,,4.46,,,,,1.592864137808441,4.3123002,2.3578999,26737,267.37,1870,18.700001
5061,master,mind,mastermind,1,5,1,10,6,4,1,yes,78.210526,81,84.263161,0,7,1,4,1,Positive,Negative,Neutral,.39295965,.27947339,.35631973,.29803476,.3942945,.23229687,1.3185028,.99661458,1.691627,False,False,False,1,1,1,rm,11.3,85112,1429873,1,0,1,0,1,1,1,1,1,1,1,1,.32,.1,.06,1.8451,,,,766.53,713.77002,.72592402,.79213297,.79746997,489.7,770.1,5.0500002,5.7600002,6.9200001,3,2.63,2.5,,4.8060002,4.3000002,3.136932182158717,3.6485,4.3930001,6576,65.760002,28475,284.75
2689,feeble,mindedness,feeblemindedness,1,2,1,16,6,10,1,yes,67.041664,74.08696,70.95652,0,1,1,1,1,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,1,0,em,12,329556,5174180,0,0,0,0,1,1,0,1,0,0,0,1,.18,.06,.04,,,,,,,.75721002,,,,,,3.8699999,,,2.59,1.73,,,,,1.9395,.60210001,442,4.4200001,,
200,baby,minder,babyminder,1,2,1,10,4,6,1,yes,43.279999,69.083336,55.041668,0,5,2,4,2,Positive,Positive,Positive,.39635709,.58308744,.39635709,.35563472,.33529663,.35563472,1.1145061,1.1821088,1.1145061,False,False,False,0,1,1,ym,9.49,18838,363670,0,0,0,0,1,1,1,1,1,0,1,1,-.13,,,,,,,,,.75393403,,,,,,6.9299998,,,5,2.84,,,,,4.4145999,.301,9070,90.699997,159,1.59
13152,net,minder,netminder,1,5,2,9,3,6,1,yes,43.166668,62.133335,56.833332,0,5,2,4,2,Positive,Positive,Positive,.39635709,.44943193,.39635709,.35563472,.30413201,.35563472,1.1145061,1.3032403,1.1145061,False,False,False,0,1,1,tm,9.83,23342,343802,0,0,0,0,1,1,1,1,1,0,1,1,0,,,,,,,,,.96276802,,,,,,5.0500002,,,4.53,2.84,,,,,2.8998001,.301,6685,66.849998,159,1.59
5062,master,minds,masterminds,1,4,1,11,6,5,1,yes,74.86364,77.181816,81.590912,1,7,1,4,0,Positive,Negative,Positive,.39635709,.27947339,.36057693,.35563472,.3942945,.30354446,1.1145061,1.0052311,1.3057629,False,False,False,0,1,0,rm,11.3,85112,1429873,1,0,0,0,1,1,1,1,1,0,0,1,.29,.06,-.06,1.0414,,,,,,,,,,,5.0500002,5.7600002,6.9200001,,2.63,,,,,2.333226827302685,3.6485,3.0306001,6576,65.760002,2881,28.809999
3411,gold,mine,goldmine,1,12,6,8,4,4,1,yes,87.421051,86.921051,81.210526,0,18,1,13,1,Positive,Positive,Positive,.39635709,.49435246,.44437253,.35563472,.34776181,.41609532,1.1145061,1.1397372,.95256323,False,False,False,1,1,1,dm,9.44,13424,195633,1,1,1,0,1,1,1,1,1,0,1,1,.42,,,1.1761,52,.51999998,678.083333333333,824.13,645.32001,.57197303,.76172799,.88012397,83.09999999999999,100.2,,7.1900001,,3.8,4.81,3.56,,5.1560001,4.8330002,2.467925401200141,3.605,4.1072001,7792,77.919998,6344,63.439999
3412,gold,mines,goldmines,1,8,1,9,4,5,1,yes,90.851852,86.740738,88.185188,1,18,1,13,0,Positive,Positive,Positive,.39635709,.49435246,.45169711,.35563472,.34776181,.30235898,1.1145061,1.1397372,1.3108824,False,False,False,0,1,0,dm,9.44,13424,195633,1,0,0,0,1,1,1,1,1,1,0,1,.45,,,.301,,,,,,.550789,,,,,,7.1900001,,,4.81,4.7,,,,1.592864137808441,3.605,2.5011001,7792,77.919998,1443,14.43
8113,top,minnow,topminnow,1,11,1,9,3,6,1,yes,31.931034,49.535713,75.714287,0,14,1,9,1,Positive,Negative,Positive,.39635709,.27515772,.39635709,.35563472,.43492025,.35563472,1.1145061,.91133279,1.1145061,False,False,False,0,1,1,pm,8.67,3235,24093,0,0,0,0,1,1,1,1,1,1,1,1,.14,,,,,,,,,.920748,,,,,,5.8000002,,,3.93,4.84,,,,,3.8329,1.1761,23737,237.37,30,.30000001
9205,apple,mint,applemint,1,4,3,9,5,4,1,yes,72.586205,68.413795,74.965515,0,5,5,5,5,Positive,Positive,Neutral,.39635709,.48943365,.40510663,.35563472,.33423391,.16001105,1.1145061,1.1858674,2.4770608,False,False,False,0,1,1,em,12,329556,5174180,0,0,0,0,1,1,1,1,1,1,1,1,.24,,,,,,,,,.85160899,,,,,,6.6199999,6.5500002,,5,4.54,,,,,3.0820999,2.444,2654,26.540001,689,6.8899999
5731,pepper,mint,peppermint,1,4,5,10,6,4,1,yes,55.078949,25.473684,89.394737,0,6,5,4,5,Positive,Neutral,Neutral,.78644979,.23676735,.40510663,.1024748,.13095964,.16001105,7.6745677,6.0052834,4.9149718,False,False,False,1,1,1,rm,11.3,85112,1429873,1,0,1,1,1,1,1,1,1,1,1,1,.19,.26,.33,1.8573,,,,799.9400000000001,726.81,.68045801,.75804299,.64526403,4265.4,1203.1,6.8499999,5.4499998,6.5500002,4.43,4.59,4.54,3.53,3.2809999,5.677,3.149166638575728,2.6531999,2.444,965,9.6499996,689,6.8899999
1360,cat,mint,catmint,1,17,2,7,3,4,1,yes,50.07143,35.607143,59.57143,0,19,5,13,5,Positive,Positive,Neutral,.39635709,.47751993,.40510663,.35563472,.37443745,.16001105,1.1145061,1.0585402,2.4770608,False,False,False,0,1,1,tm,9.83,23342,343802,0,0,0,0,1,1,1,1,1,1,1,1,.07,,,,,,,,,.870718,.67323798,.70768601,,,,6.9499998,6.5500002,4.06,4.86,4.54,,,,,3.5294001,2.444,3952,39.52,689,6.8899999
7277,spear,mint,spearmint,1,5,4,9,5,4,1,yes,31.837837,15.621622,88.540543,0,5,5,4,5,Positive,Positive,Neutral,.39635709,.39635709,.40510663,.35563472,.35563472,.16001105,1.1145061,1.1145061,2.4770608,False,False,False,1,1,1,rm,11.3,85112,1429873,1,1,1,0,1,1,1,1,1,1,1,1,.05,.15,.25,.84509999,9,.090000004,670.95,832.67,756.78998,.967372,.94187498,.62603402,107.8,101.9,,4.5500002,6.5500002,4.7,5,4.54,,,,2.136932182158717,2.3673999,2.444,340,3.4000001,689,6.8899999
4256,horse,mint,horsemint,1,11,1,9,5,4,1,yes,36.629631,34.192307,44.923077,0,36,5,28,5,Positive,Neutral,Neutral,.39635709,.31804091,.40510663,.35563472,.27403805,.16001105,1.1145061,1.4463578,2.4770608,False,False,False,0,1,1,em,12,329556,5174180,0,0,0,0,1,1,1,1,1,1,1,1,-.02,,,,,,,,,.88485497,.79773998,.73821598,,,,6,6.5500002,3.87,5,4.54,,,,,3.6756001,2.444,7761,77.610001,689,6.8899999
5732,pepper,mints,peppermints,1,2,1,11,6,5,1,yes,63.967743,38.903225,87.19355,1,6,1,4,0,Positive,Neutral,Positive,.39635709,.23676735,.52120256,.35563472,.13095964,.18694319,1.1145061,3.0265589,2.1202009,False,False,False,0,1,0,rm,11.3,85112,1429873,1,0,1,0,1,1,1,1,0,0,0,1,.11,.09,.22,1.0414,,,,856.52,760.42999,,,,144.3,11.9,6.8499999,5.4499998,6.5500002,,4.59,,,,,2.333226827302685,2.6531999,1.9138,965,9.6499996,111,1.11
3949,head,mistress,headmistress,1,68,2,12,4,8,1,yes,61.514286,53.764706,71.617645,0,73,4,45,4,Positive,Negative,Negative,.39635709,.26069468,.35853601,.35563472,.42028478,.36630809,1.1145061,.94306791,1.0820321,False,False,False,1,1,1,dm,9.44,13424,195633,1,0,1,1,1,1,1,1,1,1,1,1,.22,.02,.09,1.2304,,,,985,843.84998,.78860301,.83616298,.59077501,6.4,150.3,,5.75,3.95,4.56,4.75,4.22,4.1399999,4.125,3.938,2.522283063522734,4.2775998,2.7832,37906,379.06,1158,11.58
7862,task,mistress,taskmistress,1,2,3,12,4,8,1,yes,52.68182,69.772728,64,0,4,4,2,4,Positive,Negative,Negative,.39635709,.38953489,.35853601,.35563472,.46576214,.36630809,1.1145061,.85098606,1.0820321,False,False,False,1,1,1,km,6.53,1221,3319,0,0,0,0,1,1,1,1,1,1,1,1,.18,,,,,,,,,.88691002,,,,,,6.0500002,3.95,3.3,2.84,4.22,,,,,2.8129001,2.7832,9199,91.989998,1158,11.58
6004,post,mistress,postmistress,1,25,4,12,4,8,1,yes,52.360001,60.720001,77.839996,0,18,4,10,4,Positive,Positive,Negative,.39635709,.48358661,.35853601,.35563472,.23512959,.36630809,1.1145061,1.6856964,1.0820321,False,False,False,1,1,1,tm,9.83,23342,343802,1,0,0,0,1,1,1,1,1,1,1,1,.12,.24,.25,.301,,,,,,.84354198,.69281203,.63566297,,,,5.0500002,3.95,3.05,4.3,4.22,,,,1.592864137808441,3.2188001,2.7832,9339,93.389999,1158,11.58
6594,school,mistress,schoolmistress,1,16,1,14,6,8,1,yes,54.200001,81.025002,50,0,31,4,17,4,Positive,Positive,Negative,.39635709,.48435023,.35853601,.35563472,.25868782,.36630809,1.1145061,1.5321831,1.0820321,False,False,False,1,1,1,lm,9.68,27565,376723,1,0,1,0,1,1,1,1,1,1,1,1,.02,.16,.13,.60210001,,,,1117.11,934.12,.74101299,.73209202,.60094398,1.8,5.9,,5.6999998,3.95,4.19,4.79,4.22,,4.7810001,2.8329999,1.893894133472422,4.2301998,2.7832,37541,375.41,1158,11.58
14316,post,mistresses,postmistresses,1,18,4,14,4,10,1,yes,60.696968,58.545456,78.030304,1,18,4,10,0,Positive,Positive,Positive,.39635709,.48358661,.39635709,.35563472,.23512959,.35563472,1.1145061,1.6856964,1.1145061,False,False,False,0,1,0,tm,9.83,23342,343802,0,0,0,0,1,1,1,1,0,0,0,1,.02,,,,,,,,,,,,,,,5.0500002,3.95,,4.3,,,,,,3.2188001,1.3802,9339,93.389999,,
6595,school,mistresses,schoolmistresses,1,21,2,16,6,10,1,yes,73.083336,86.869568,66.304344,1,31,4,17,0,Positive,Positive,Positive,.39635709,.48435023,.39635709,.35563472,.25868782,.35563472,1.1145061,1.5321831,1.1145061,False,False,False,0,1,0,lm,9.68,27565,376723,0,0,0,0,1,1,1,1,0,0,0,1,-.02,,,,,,,,,,,,,,,5.6999998,3.95,,4.79,,,,,,4.2301998,1.3802,37541,375.41,,
3950,head,mistresses,headmistresses,1,63,1,14,4,10,1,yes,67.333336,57.866665,77.300003,1,73,4,45,0,Positive,Negative,Positive,.39635709,.26069468,.39635709,.35563472,.42028478,.35563472,1.1145061,.94306791,1.1145061,False,False,False,0,1,0,dm,9.44,13424,195633,0,0,0,0,1,1,1,1,0,0,0,1,.04,,,,,,,,,,,,,,,5.75,3.95,,4.75,,,,,,4.2775998,1.3802,37906,379.06,,
7863,task,mistresses,taskmistresses,1,3,3,14,4,10,1,yes,63.466667,75.633331,73.099998,1,4,4,2,0,Positive,Negative,Positive,.39635709,.38953489,.39635709,.35563472,.46576214,.35563472,1.1145061,.85098606,1.1145061,False,False,False,0,1,0,km,6.53,1221,3319,0,0,0,0,1,1,1,1,0,0,0,1,.04,,,,,,,,,,,,,,,6.0500002,3.95,,2.84,,,,,,2.8129001,1.3802,9199,91.989998,,
852,book,mobile,bookmobile,1,6,2,10,4,6,1,yes,60.931034,75.655174,58.965519,0,39,3,24,3,Positive,Negative,Negative,.39635709,.3067174,.33606768,.35563472,.4179844,.39198861,1.1145061,.9482581,1.0111444,False,False,False,1,1,1,km,6.53,1221,3319,1,0,1,0,1,1,1,1,1,1,1,1,.02,,,.47710001,,,,892.5599999999999,769.46002,.93895203,.76909602,.90981299,5.5,,,6.9000001,5.8000002,4.58,4.9,2.93,,3.7420001,3.0940001,1.768955396864122,3.9554999,2.5820999,24824,248.24001,1694,16.940001
7165,snow,mobile,snowmobile,1,22,4,10,4,6,1,yes,81.821426,82.25,73.214287,0,39,3,22,3,Positive,Positive,Negative,.39635709,.58157903,.33606768,.35563472,.14364773,.39198861,1.1145061,2.7592297,1.0111444,False,False,False,1,1,1,wm,7.31,598,12397,1,0,0,0,1,1,1,1,1,1,1,1,-.05,.46,0,1.2041,,,,,,.94552898,.59257799,.815777,,,,6.7600002,5.8000002,4.81,4.85,2.93,,,,2.495954124800384,3.2040999,2.5820999,3536,35.360001,1694,16.940001
679,blood,mobile,bloodmobile,1,14,3,11,5,6,1,yes,37.666668,56.708332,60,0,25,3,18,3,Positive,Negative,Negative,.39635709,.28312775,.33606768,.35563472,.47209853,.39198861,1.1145061,.83956432,1.0111444,False,False,False,1,1,1,dm,9.44,13424,195633,1,0,0,0,1,1,1,1,1,1,1,1,.03,,,.47710001,,,,,,.98154598,.65597397,.87996697,,,,3.6300001,5.8000002,3.82,4.86,2.93,,,,1.768955396864122,3.9774001,2.5820999,10170,101.7,1694,16.940001
680,blood,mobiles,bloodmobiles,1,17,1,12,5,7,1,yes,44.655174,53.172413,61.896553,1,25,3,18,0,Positive,Negative,Positive,.39635709,.28312775,.39635709,.35563472,.47209853,.35563472,1.1145061,.83956432,1.1145061,False,False,False,0,1,0,dm,9.44,13424,195633,0,0,0,0,1,1,1,1,0,0,0,1,-.02,,,,,,,,,,,,,,,3.6300001,5.8000002,,4.86,,,,,,3.9774001,.90310001,10170,101.7,30,.30000001
7166,snow,mobiles,snowmobiles,1,33,2,11,4,7,1,yes,81.869568,88,80.08696,1,39,3,22,0,Positive,Positive,Positive,.39635709,.58157903,.39635709,.35563472,.14364773,.35563472,1.1145061,2.7592297,1.1145061,False,False,False,0,1,0,wm,7.31,598,12397,1,0,0,0,1,1,1,1,0,0,0,1,-.01,.3,-.03,.699,,,,,,,,,,,,6.7600002,5.8000002,,4.85,,,,,1.990804146480479,3.2040999,.90310001,3536,35.360001,30,.30000001
853,book,mobiles,bookmobiles,1,26,4,11,4,7,1,yes,58.5,75.037041,72.370369,1,39,3,24,0,Positive,Negative,Positive,.39635709,.3067174,.39635709,.35563472,.4179844,.35563472,1.1145061,.9482581,1.1145061,False,False,False,0,1,0,km,6.53,1221,3319,0,0,0,0,1,1,1,1,0,0,0,1,-.01,,,,,,,,,,,,,,,6.9000001,5.8000002,,4.9,,,,,,3.9554999,.90310001,24824,248.24001,30,.30000001
4216,hood,mold,hoodmold,1,2,1,8,4,4,1,yes,37.791668,46.127659,55.829788,0,2,1,2,1,Positive,Positive,Negative,.39635709,.38081756,.27767599,.35563472,.3125785,.41960445,1.1145061,1.2680242,.94459695,False,False,False,0,1,1,dm,9.44,13424,195633,0,0,0,0,1,1,1,1,1,1,1,1,-.03,,,,,,,,,.90726101,,,,,,4.9499998,2.71,3.33,4.88,4.85,,,,,2.8954,2.3424001,984,9.8400002,136,1.36
15754,super,mom,supermom,1,50,1,8,5,3,1,yes,78.964287,84.035713,89.678574,0,7,1,5,1,Positive,Positive,Positive,.39635709,.68051428,.53011131,.35563472,.13429472,.2924833,1.1145061,2.9513974,1.3551444,False,False,False,1,1,1,rm,11.3,85112,1429873,1,0,0,0,1,1,1,1,1,1,1,1,.09,.01,.21,.90310001,,,,,,.686647,.84946197,.714091,,,,7,7.6999998,2.86,1.9,4.4,,,,2.194924129136403,3.1261001,4.3414998,1666,16.66,263,2.6300001
6565,scare,monger,scaremonger,1,1,1,11,5,6,1,yes,53.741936,78.354836,57.516129,0,4,14,2,14,Positive,Negative,Positive,.39635709,.26914066,.39635709,.35563472,.41992012,.35563472,1.1145061,.94388688,1.1145061,False,False,False,1,1,1,em,12,329556,5174180,1,0,1,0,1,0,1,1,1,0,1,1,.09,,,.301,,,,968.67,1093.13,.75293899,.78193599,.77513897,,,,3.2,,2.83,2.96,2.71,,3.5,3,1.592864137808441,3.2337999,.699,553,5.5300002,3,.029999999
8790,word,monger,wordmonger,1,5,4,10,4,6,1,yes,56.133335,70.23333,54.533333,0,8,14,6,14,Positive,Negative,Positive,.39635709,.24239542,.39635709,.35563472,.42278734,.35563472,1.1145061,.93748569,1.1145061,False,False,False,0,1,1,dm,9.44,13424,195633,0,0,0,0,1,1,1,1,1,0,1,1,.01,,,,,,,,,.80017298,,,,,,5.9000001,,3.14,3.56,2.71,,,,,4.0797,.699,19379,193.78999,3,.029999999
2670,fashion,monger,fashionmonger,1,1,2,13,7,6,1,yes,62.258064,80.580643,64.967743,0,1,14,1,14,Positive,Positive,Positive,.39635709,.3891778,.39635709,.35563472,.38176265,.35563472,1.1145061,1.0382291,1.1145061,False,False,False,0,1,1,nm,9.81,7974,113341,0,0,0,0,1,1,1,1,1,0,1,1,.1,,,,,,,,,.96387702,,,,,,5.2600002,,2.65,3.43,2.71,,,,,2.9814,.699,4701,47.009998,3,.029999999
4422,iron,monger,ironmonger,1,12,12,10,4,6,1,yes,41.576923,62,48.76923,0,12,14,9,14,Positive,Negative,Positive,.39635709,.26058969,.39635709,.35563472,.38448745,.35563472,1.1145061,1.0308713,1.1145061,False,False,False,1,1,1,nm,9.81,7974,113341,1,0,0,0,1,1,1,1,1,0,1,1,.06,.02,.33,.301,,,,,,.87550199,.81717199,.85620397,,,,5.1399999,,3.37,4.59,2.71,,,,1.592864137808441,2.9619,.699,4750,47.5,3,.029999999
8370,war,monger,warmonger,1,23,11,9,3,6,1,yes,52.078949,78.026314,61.236843,0,17,14,10,14,Positive,Neutral,Positive,.39635709,.25616792,.39635709,.35563472,.28639686,.35563472,1.1145061,1.3839436,1.1145061,False,False,False,1,1,1,rm,11.3,85112,1429873,1,0,1,0,1,1,1,1,1,0,1,1,.11,.36,-.03,.90310001,,,,935.13,887.52002,.829705,.71443099,.66368598,,,,2.23,,3.81,3.63,2.71,,3.8710001,2.6329999,2.194924129136403,3.95,.699,27903,279.03,3,.029999999
8634,whore,monger,whoremonger,1,2,5,11,5,6,1,yes,44.105263,61.5,56.552631,0,5,14,4,14,Positive,Neutral,Positive,.39635709,.24165694,.39635709,.35563472,.34242156,.35563472,1.1145061,1.1575121,1.1145061,False,True,False,0,1,1,em,12,329556,5174180,1,0,1,0,1,1,1,1,1,0,1,1,.31,,,.60210001,,,,1134.61,1009.89,.79843301,.56793302,.75213498,,,,2.5799999,,2.91,4.15,2.71,,3.313,3.1670001,1.893894133472422,3.0322001,.699,290,2.9000001,3,.029999999
6414,rumour,monger,rumourmonger,1,1,10,12,6,6,1,yes,57.541668,74.416664,61.958332,0,1,14,1,14,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,0,1,rm,11.3,85112,1429873,0,0,0,0,0,0,1,0,1,0,1,1,.12,,,,,,,,,,,,,,,,,,,2.71,,,,,2.1761,.699,681,6.8099999,3,.029999999
1473,cheese,monger,cheesemonger,1,9,13,12,6,6,1,yes,42.576923,61.884617,51.5,0,9,14,6,14,Positive,Neutral,Positive,.39635709,.41883346,.39635709,.35563472,.10917282,.35563472,1.1145061,3.6305473,1.1145061,False,False,False,0,1,1,em,12,329556,5174180,1,0,0,0,1,1,1,1,1,0,1,1,-.04,,,.301,,,,,,.90080702,.77881002,.832008,,,,7.21,,,4.7,2.71,,,,1.592864137808441,3.2993,.699,2589,25.889999,3,.029999999
6412,rumor,monger,rumormonger,1,2,7,11,5,6,1,yes,54.82143,78.60714,67.785713,0,2,14,1,14,Positive,Positive,Positive,.39635709,.37477425,.39635709,.35563472,.3359291,.35563472,1.1145061,1.1798831,1.1145061,False,False,False,1,1,1,rm,11.3,85112,1429873,1,0,0,0,1,1,1,1,1,0,1,1,.06,,,.301,,,,,,.74931097,.96032399,1.02163,,,,3.2,,2.38,2.15,2.71,,,,1.592864137808441,2.7258999,.699,,,3,.029999999
3431,gossip,monger,gossipmonger,1,1,9,12,6,6,1,yes,64,76.416664,60.875,0,2,14,2,14,Positive,Negative,Positive,.39635709,.31013703,.39635709,.35563472,.49322101,.35563472,1.1145061,.80360949,1.1145061,False,False,False,0,1,1,pm,8.67,3235,24093,1,0,0,0,1,1,1,1,1,0,1,1,.11,,,.47710001,,,,,,.73847902,.99688703,.943483,,,,3.5,,2.73,3,2.71,,,,1.768955396864122,2.5999,.699,1067,10.67,3,.029999999
6556,scandal,monger,scandalmonger,1,1,14,13,7,6,1,yes,38.525002,59.950001,51.974998,0,3,14,2,14,Positive,Neutral,Positive,.39635709,.31494313,.39635709,.35563472,.31508216,.35563472,1.1145061,1.2579484,1.1145061,False,False,False,1,1,1,lm,9.68,27565,376723,1,0,1,0,1,1,1,1,1,0,1,1,-.03,,,.301,,,,1036.2,1146.55,.80352598,.98907399,1.0323,,,,3.47,,3,2.13,2.71,,4.2810001,3.467,1.592864137808441,2.618,.699,1473,14.73,3,.029999999
2831,fish,monger,fishmonger,1,2,8,10,4,6,1,yes,38.846153,55.794872,47.076923,0,17,14,11,14,Positive,Positive,Positive,.39635709,.52156067,.39635709,.35563472,.13792123,.35563472,1.1145061,2.8737931,1.1145061,False,False,False,1,1,1,hm,8.58,11212,54542,1,0,1,0,1,1,1,1,1,0,1,1,0,,,.84509999,,,,897.55,779.40002,.89464003,.54443401,.85189903,9.1,128.2,,6.3699999,,3.92,5,2.71,,4.7420001,3.8329999,2.136932182158717,3.6293001,.699,10894,108.94,3,.029999999
3869,hate,monger,hatemonger,1,1,3,10,4,6,1,yes,60.103447,79.827583,71.689651,0,2,14,1,14,Positive,Negative,Positive,.39635709,.29218638,.39635709,.35563472,.62232894,.35563472,1.1145061,.63689321,1.1145061,False,False,False,1,1,1,em,12,329556,5174180,0,0,0,0,1,0,1,1,1,0,1,1,.03,,,,,,,,,.78462499,,,,,,1.85,,,1.97,2.71,,,,,4.0391998,.699,3097,30.969999,3,.029999999
5386,news,monger,newsmonger,1,28,6,10,4,6,1,yes,45.033333,80.699997,40.533333,0,35,14,22,14,Positive,Positive,Positive,.39635709,.42980018,.39635709,.35563472,.23402767,.35563472,1.1145061,1.6936334,1.1145061,False,False,False,0,1,1,sm,10.1,50004,943849,0,0,1,0,1,1,1,1,1,0,1,1,.15,,,,,,,926.15,866.08002,.86396903,.66759598,.94559902,,,,4.79,,3.3,3.41,2.71,,4.645,4.0310001,,3.9243,.699,14558,145.58,3,.029999999
